Taxid;Kingdom;Phylum;Class;Order;Family;Genus;Species;Annotation_type;Accession;Submitting_institution;Submitting_country;Submitting_continent;Submitting_region;South_or_north;Assembly_level;Contig_n50;Log_contig_n50;Display_name;Common_name;NCBI_rank;Our_rank;Assembly_length;Log_length;Submission_date;Sequencing_technology;Tech_coarse;Data_timepoint;Project_title
29151;Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Osmerus;Osmerus eperlanus;;GCA_900302275.1;CEES;Norway;Europe;Europe;global_north;Scaffold;4524;3,66;ASM90030227v1;European smelt;SPECIES;species;342758722;8,53;18.03.18;N/A;none;2021_January;Evolution of the immune system influences speciation rates in teleost fishes
240832;Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Thaleichthys;Thaleichthys pacificus;;GCA_017311245.1;Fisheries and Oceans Canada;Canada;North America;North America;global_north;Scaffold;2918;3,47;Tpac_1.0;eulachon;SPECIES;species;416131685;8,62;09.03.21;Illumina HiSeqX-Ten;short;2021_June;Eulachon (Thaleichthys pacificus) assembly
30960;Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Mallotus;Mallotus villosus;;GCA_903064625.1;CEES;Norway;Europe;Europe;global_north;Scaffold;229616;5,36;Mallotus_villosus_assembly;capelin;SPECIES;species;490877849;8,69;18.05.20;N/A;none;2021_January;A draft genome assembly for capelin, Mallotus villosus
240822;Eukaryota;Chordata;Actinopteri;Osmeriformes;Salangidae;Protosalanx;Protosalanx chinensis;;GCA_010882115.1;Institute of Zoology Chinese Academy of Sciences;China;Asia;Asia;global_south;Scaffold;103007;5,01;ASM1088211v1;;SPECIES;species;466693640;8,67;20.02.20;"Illumina; PacBio; 10X Genomics";long;2021_January;Protosalanx chinensis strain:HBGT01 Genome sequencing and assembly
42648;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Gymnarchidae;Gymnarchus;Gymnarchus niloticus;;GCA_009936485.1;IRIDIAN GENOMES;USA;North America;North America;global_north;Scaffold;54271;4,73;ASM993648v1;;SPECIES;species;653962364;8,82;27.01.20;Illumina;short;2021_January;Gymnarchus niloticus Genome sequencing and assembly
1194723;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Brevimyrus;Brevimyrus niger;;GCA_015164015.1;IRIDIAN GENOMES;USA;North America;North America;global_north;Scaffold;23012;4,36;ASM1516401v1;;SPECIES;species;749215367;8,87;01.11.20;Illumina;short;2021_January;Brevimyrus niger isolate:CUMV 94596 Genome sequencing and assembly
2303995;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Mormyrus;Mormyrus iriodes;;GCA_011763525.1;IRIDIAN GENOMES;USA;North America;North America;global_north;Scaffold;31067;4,49;ASM1176352v1;;SPECIES;species;756950169;8,88;27.03.20;Illumina;short;2021_January;Mormyrus iriodes
2364103;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Mormyrus;Mormyrus lacerda;;GCA_015163995.1;IRIDIAN GENOMES;USA;North America;North America;global_north;Scaffold;23165;4,36;ASM1516399v1;;SPECIES;species;796858152;8,9;01.11.20;Illumina;short;2021_January;Mormyrus lacerda isolate:K0N9B8NC6I Genome sequencing and assembly
1676925;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Mormyridae;Paramormyrops;Paramormyrops kingsleyae;GENOME_GFF;GCF_002872115.1;Michigan State University;USA;North America;North America;global_north;Scaffold;37656;4,58;PKINGS_0.1;;SPECIES;species;799421083;8,9;10.01.18;Illumina HiSeq;short;2021_January;Paramormyrops kingsleyae isolate:PKING1 Genome sequencing and assembly
113544;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Arapaima;Arapaima gigas;;GCA_900497675.1;UNIVERSIDADE FEDERAL DO PARA;Brazil;South America;South America;global_south;Scaffold;131583;5,12;Agigas_genome_assembly_all_mixed_samples;arapaima;SPECIES;species;661278939;8,82;25.07.18;N/A;none;2021_January;Whole-genome sequencing of the Pirarucu (Arapaima gigas).
91721;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Heterotis;Heterotis niloticus;;GCA_018136845.1;BGI-Qingdao;China;Asia;Asia;global_south;Chromosome;4571806;6,66;ASM1813684v1;African bonytongue;SPECIES;species;670838590;8,83;26.04.21;"Oxford Nanopore GridION; Complete Genomics";long;2021_June;African arowana genome project
113540;Eukaryota;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Scleropages;Scleropages formosus;GENOME_GFF;GCF_900964775.1;SC;United Kingdom;Europe;Europe;global_north;Chromosome;9102216;6,96;fSclFor1.1;Asian bonytongue;SPECIES;species;784546363;8,89;11.04.19;N/A;none;2021_January;Scleropages formosus (golden arowana) genome assembly, fSclFor1
315492;Eukaryota;Chordata;Actinopteri;Pempheriformes;Lateolabracidae;Lateolabrax;Lateolabrax maculatus;;GCA_004023545.1;BGI;China;Asia;Asia;global_south;Chromosome;42653;4,63;ASM402354v1;spotted sea bass;SPECIES;species;519239411;8,72;15.01.19;"Illumina HiSeq; BGI-Seq 500";short;2021_January;Lateolabrax maculatus Genome sequencing and assembly
433405;Eukaryota;Chordata;Actinopteri;Perciformes;Anarhichadidae;Anarrhichthys;Anarrhichthys ocellatus;GENOME_GFF;GCF_004355925.1;Canada's Genomic Enterprise;Canada;North America;North America;global_north;Scaffold;41757;4,62;GSC_Weel_1.0;wolf-eel;SPECIES;species;612774492;8,79;08.03.19;Illumina HiSeq;short;2021_January;Wolf eel (Anarrhichthys ocellatus) genome sequencing and assembly
229290;Eukaryota;Chordata;Actinopteri;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;;GCA_000499045.2;NOAA, National Marine Fisheries Service, Northwest Fisheries Science Center;USA;North America;North America;global_north;Scaffold;29750;4,47;NWFSC_Afim_r7.pbjelly;sablefish;SPECIES;species;784187114;8,89;05.10.20;"Illumina HiSeq; PacBio; Illumina MiSeq";long;2021_January;Anoplopoma fimbria Genome sequencing and assembly
8218;Eukaryota;Chordata;Actinopteri;Perciformes;Bathydraconidae;Gymnodraco;Gymnodraco acuticeps;GENOME_GFF;GCF_902827175.1;SC;United Kingdom;Europe;Europe;global_north;Scaffold;534678;5,73;fGymAcu1.1;;SPECIES;species;996888495;9;15.04.20;N/A;none;2021_January;Gymnodraco acuticeps (ploughfish) genome assembly, fGymAcu1
56716;Eukaryota;Chordata;Actinopteri;Perciformes;Bovichtidae;Cottoperca;Cottoperca gobio;GENOME_GFF;GCF_900634415.1;SC;United Kingdom;Europe;Europe;global_north;Chromosome;6330900;6,8;fCotGob3.1;;SPECIES;species;609391784;8,78;06.02.19;N/A;none;2021_January;Cottoperca gobio (channel bull blenny) genome assembly, fCotGob3.1
36190;Eukaryota;Chordata;Actinopteri;Perciformes;Channichthyidae;Chaenocephalus;Chaenocephalus aceratus;;GCA_900302675.1;CEES;Norway;Europe;Europe;global_north;Scaffold;5460;3,74;ASM90030267v1;blackfin icefish;SPECIES;species;623452208;8,79;19.03.18;N/A;none;2021_January;Evolution of the immune system influences speciation rates in teleost fishes
36188;Eukaryota;Chordata;Actinopteri;Perciformes;Channichthyidae;Chionodraco;Chionodraco hamatus;;GCA_009756495.1;University of Padova;Italy;Europe;Europe;global_north;Scaffold;2261;3,35;Chamatus_v0.1;Antarctic icefish;SPECIES;species;829466164;8,92;16.12.19;Illumina HiSeq;short;2021_January;Chionodraco hamatus isolate:Cha_01 Genome sequencing and assembly
70433;Eukaryota;Chordata;Actinopteri;Perciformes;Channichthyidae;Chionodraco;Chionodraco myersi;;GCA_009756435.1;University of Padova;Italy;Europe;Europe;global_north;Scaffold;42918;4,63;Cmyersi_v0.1;Myers' icefish;SPECIES;species;1120102150;9,05;16.12.19;"Illumina HiSeq; PacBio RSII";long;2021_January;Chionodraco myersi Genome sequencing and assembly
52239;Eukaryota;Chordata;Actinopteri;Perciformes;Channichthyidae;Pseudochaenichthys;Pseudochaenichthys georgianus;GENOME_GFF;GCF_902827115.1;SC;United Kingdom;Europe;Europe;global_north;Chromosome;661283;5,82;fPseGeo1.1;South Georgia icefish;SPECIES;species;1026101545;9,01;15.04.20;N/A;none;2021_January;Pseudochaenichthys georgianus (South Georgia icefish) genome assembly, fPseGeo1
446433;Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Cottus;Cottus rhenanus;;GCA_001455555.1;Cold Spring Harbor Laboratory;USA;North America;North America;global_north;Scaffold;2129;3,33;ASM145555v1;;SPECIES;species;563609416;8,75;02.12.15;Illumina GAII;short;2021_January;Cottus  genome sequencing and assembly
8097;Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Myoxocephalus;Myoxocephalus scorpius;;GCA_900312955.1;CEES;Norway;Europe;Europe;global_north;Scaffold;5716;3,76;ASM90031295v1;shorthorn sculpin;SPECIES;species;520316443;8,72;19.03.18;N/A;none;2021_January;Evolution of the immune system influences speciation rates in teleost fishes
8103;Eukaryota;Chordata;Actinopteri;Perciformes;Cyclopteridae;Cyclopterus;Cyclopterus lumpus;GENOME_GFF;GCF_009769545.1;Vertebrate Genomes Project;USA;North America;North America;global_north;Chromosome;4950682;6,69;fCycLum1.pri;lumpfish;SPECIES;species;572885595;8,76;23.12.19;"PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS";long;2021_January;Cyclopterus lumpus (Lumpfish) genoem, fCycLum1, primary haplotype
69293;Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus aculeatus;;GCA_000180675.1;N/A;USA;North America;North America;global_north;Contig;83204;4,92;ASM18067v1;three-spined stickleback;SPECIES;species;446610788;8,65;01.02.06;N/A;short;2021_January;The stickleback genome sequencing project
1778380;Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Gasterosteus;Gasterosteus nipponicus;;GCA_014132575.1;the University of Tokyo;Japan;Asia;Asia;global_north;Scaffold;544634;5,74;Gnip_1.0;;SPECIES;species;599537287;8,78;29.07.20;"Nanopore MinION; Illumina HiSeq 4000";long;2021_January;Chromosome-level genome construction of  Japanese three-spined stickleback using ultra-dense linkage analysis using single-cell sequencing of sperms
134920;Eukaryota;Chordata;Actinopteri;Perciformes;Gasterosteidae;Pungitius;Pungitius pungitius;GENOME_GFF;GCF_902500615.1;UNIVERSITY OF OSLO;Norway;Europe;Europe;global_north;Scaffold;2775277;6,44;NSP_V7;ninespine stickleback;SPECIES;species;466582808;8,67;12.10.20;N/A;none;2021_January;Genome sequencing of the nine-spined stickleback (Pungitius pungitius) provides insights into chromosome evolution
43256;Eukaryota;Chordata;Actinopteri;Perciformes;Harpagiferidae;Harpagifer;Harpagifer antarcticus;;GCA_902827135.1;SC;United Kingdom;Europe;Europe;global_north;Scaffold;1048452;6,02;fHarAnt1.1;Antarctic spiny plunderfish;SPECIES;species;941503312;8,97;15.04.20;N/A;none;2021_January;Harpagifer antarcticus (Antarctic spiny plunderfish) genome assembly, fHarAnt1
225387;Eukaryota;Chordata;Actinopteri;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;;GCA_004358465.1;Canada's Genomic Enterprise;Canada;North America;North America;global_north;Scaffold;31240;4,49;GSC_LCod_1.0;;SPECIES;species;635567917;8,8;08.03.19;Illumina HiSeq;short;2021_January;Ling cod (Ophiodon elongatus) genome sequencing and assembly
230148;Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Liparis;Liparis tanakae;GENOME_GFF;GCA_006348945.1;Seoul National University;South Korea;Asia;Asia;global_north;Scaffold;9903;4;SNU_Ltan_1.0;Tanaka's snailfish;SPECIES;species;498979456;8,7;14.06.19;Illumina HiSeq;short;2021_January;Liparis tanakae Genome sequencing and assembly
2499240;Eukaryota;Chordata;Actinopteri;Perciformes;Liparidae;Pseudoliparis;Pseudoliparis sp. Yap Trench;;GCA_004335475.1;BGI-SZ;China;Asia;Asia;global_south;Scaffold;523845;5,72;ASM433547v1;;SPECIES;species;840640641;8,92;08.03.19;PacBio Sequel;long;2021_January;Pseudoliparis sp. Yap Trench Genome sequencing and assembly
36200;Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Dissostichus;Dissostichus mawsoni;GENOME_GFF;GCA_011823955.1;Korea University;South Korea;Asia;Asia;global_north;Scaffold;3015437;6,48;KU_Dm_1.0;Antarctic toothfish;SPECIES;species;926363279;8,97;01.04.20;PacBio Sequel;long;2021_January;Dissostichus mawsoni isolate:DM0001 Genome sequencing and assembly
8208;Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Notothenia;Notothenia coriiceps;GENOME_GFF;GCF_000735185.1;Antarctic Fish Genome Project;South Korea;Asia;Asia;global_north;Scaffold;17487;4,24;NC01;black rockcod;SPECIES;species;636595335;8,8;29.07.14;"Illumina HiSeq; 454; PacBio";long;2021_January;Notothenia coriiceps genome sequencing
40690;Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus bernacchii;GENOME_GFF;GCF_902827165.1;SC;United Kingdom;Europe;Europe;global_north;Scaffold;1402669;6,15;fTreBer1.1;emerald rockcod;SPECIES;species;867125071;8,94;15.04.20;N/A;none;2021_January;Trematomus bernacchii (emerald rockcod) genome assembly, fTreBer1
40692;Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus loennbergii;;GCA_012861695.1;EarthBIogenome Project;USA;North America;North America;global_north;Scaffold;968532;5,99;KUTl01;deepwater notothen;SPECIES;species;1210523816;9,08;27.04.20;"PacBio Sequel; Hi-C";long;2021_January;Trematomus loennbergii isolate:KU_Tl01 Genome sequencing and assembly
417921;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Etheostoma;Etheostoma cragini;GENOME_GFF;GCF_013103735.1;Kellogg Biological Station, Michigan State University;USA;North America;North America;global_north;Chromosome;45088;4,65;CSU_Ecrag_1.0;Arkansas darter;SPECIES;species;643078674;8,81;15.05.20;Illumina HiSeq;short;2021_January;Etheostoma cragini isolate:CJK2018 Genome sequencing and assembly
54343;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Etheostoma;Etheostoma spectabile;GENOME_GFF;GCF_008692095.1;University of Illinois at Urbana-Champaign;USA;North America;North America;global_north;Chromosome;26023;4,42;UIUC_Espe_1.0;orangethroat darter;SPECIES;species;854790067;8,93;07.10.19;"Illumina HiSeq; PacBio Sequel";long;2021_January;Etheostoma spectabile Genome sequencing and assembly
8167;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca flavescens;GENOME_GFF;GCF_004354835.1;INRA (Fish Physiology and Genomics laboratory);France;Europe;Europe;global_north;Chromosome;4268950;6,63;PFLA_1.0;yellow perch;SPECIES;species;877439799;8,94;19.03.19;"Oxford Nanopore; Illumina HiSeq";long;2021_January;Perca flavescens isolate:YP-PL-M2 Genome sequencing and assembly
8168;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Perca;Perca fluviatilis;GENOME_GFF;GCF_010015445.1;SEX'PERCH;France;Europe;Europe;global_north;Chromosome;4197643;6,62;GENO_Pfluv_1.0;European perch;SPECIES;species;951345774;8,98;30.01.20;"Illumina HiSeq; Oxford Nanopore GridION";long;2021_June;Perca fluviatilis Genome sequencing and assembly
54317;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Percina;Percina caprodes;;GCA_013375575.1;McGill University;Canada;North America;North America;global_north;Scaffold;1429287;6,16;MU_Pcap_1.0;logperch;SPECIES;species;1011959657;9,01;29.06.20;Oxford Nanopore PromethION;long;2021_January;Percina caprodes Genome sequencing and assembly (Log Perch)
283035;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander lucioperca;GENOME_GFF;GCF_008315115.2;Leibniz Institute for Farm Animal Biology (FBN);Germany;Europe;Europe;global_north;Chromosome;6663498;6,82;SLUC_FBN_1.2;pikeperch;SPECIES;species;901221791;8,95;14.08.20;"PacBio; Illumina HiSeq";long;2021_January;Sander lucioperca genomic raw sequence reads
283036;Eukaryota;Chordata;Actinopteri;Perciformes;Percidae;Sander;Sander vitreus;;GCA_009193085.1;Auburn University;USA;North America;North America;global_north;Contig;4133;3,62;ASM919308v1;walleye;SPECIES;species;782907723;8,89;21.10.19;Illumina HiSeq;short;2021_January;Sander vitreus isolate:WEE_64 Genome sequencing and assembly
214485;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes aleutianus;;GCA_001910805.2;USC;USA;North America;North America;global_north;Scaffold;10838;4,03;ASM191080v2;rougheye rockfish;SPECIES;species;899650391;8,95;20.12.16;Illumina HiSeq;short;2021_January;Sebastes aleutianus isolate:Aleu4 Genome sequencing and assembly
290523;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes koreanus;;GCA_004335335.1;Zhejiang Ocean University;China;Asia;Asia;global_south;Contig;16662;4,22;ASM433533v1;;SPECIES;species;725092264;8,86;08.03.19;Illumina HiSeq;short;2021_January;Genome sequencing and assemblies of three species in genus Sebastes (S. koreanus, S. nudus, and S. schlegelii)
214483;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes minor;;GCA_001910765.2;USC;USA;North America;North America;global_north;Scaffold;1901;3,28;ASM191076v2;;SPECIES;species;681652711;8,83;20.12.16;Illumina HiSeq;short;2021_January;Sebastes minor isolate:S-Minor-200 Genome sequencing and assembly
72089;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes nigrocinctus;;GCA_000475235.3;USC;USA;North America;North America;global_north;Scaffold;13471;4,13;ASM47523v3;tiger rockfish;SPECIES;species;746044620;8,87;20.12.16;Illumina HiSeq;short;2021_January;Sebastes nigrocinctus Genome sequencing and assembly
394699;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes norvegicus;;GCA_900302655.1;CEES;Norway;Europe;Europe;global_north;Scaffold;9467;3,98;ASM90030265v1;golden redfish;SPECIES;species;717740616;8,86;21.03.18;N/A;none;2021_January;Evolution of the immune system influences speciation rates in teleost fishes
1617787;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes nudus;;GCA_004335365.1;Zhejiang Ocean University;China;Asia;Asia;global_south;Contig;11290;4,05;ASM433536v1;ogon-murasoi;SPECIES;species;724045237;8,86;08.03.19;Illumina HiSeq;short;2021_January;Genome sequencing and assemblies of three species in genus Sebastes (S. koreanus, S. nudus, and S. schlegelii)
72099;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes rubrivinctus;;GCA_000475215.1;University of Southern California;USA;North America;North America;global_north;Scaffold;13541;4,13;SRub1.0;flag rockfish;SPECIES;species;756296653;8,88;22.10.13;Illumina HiSeq;short;2021_January;Sebastes rubrivinctus genome sequencing
214486;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes schlegelii;;GCA_014673565.1;Qingdao Agricultural University;China;Asia;Asia;global_south;Chromosome;5473395;6,74;ASM1467356v1;Schlegel's black rockfish;SPECIES;species;848024649;8,93;31.08.20;PacBio;long;2021_January;Sebastes schlegelii isolate:QAU-006 Genome sequencing and assembly
201708;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes steindachneri;;GCA_001910785.2;USC;USA;North America;North America;global_north;Scaffold;1311;3,12;ASM191078v2;;SPECIES;species;648011071;8,81;20.12.16;Illumina HiSeq;short;2021_January;Sebastes steindachneri isolate:S-Stein-200 Genome sequencing and assembly
72105;Eukaryota;Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes umbrosus;GENOME_GFF;GCF_015220745.1;Vertebrate Genomes Project;USA;North America;North America;global_north;Chromosome;11445908;7,06;fSebUmb1.pri;honeycomb rockfish;SPECIES;species;800904020;8,9;03.11.20;"PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS";long;2021_January;Sebastes umbrosus (Honeycomb rockfish) genome, fSebUmb1, primary haplotype
